Column1;Column2;Column3;Column4;Column5;Column6;Column7;Column8;Column9;Column10
Bacewiczówny 5, Ursynów, Vistula, kawalerka., Metro Stok³osy. 24 mkw.;2 590 z³;https://olx.pl/d/oferta/bacewiczowny-5-ursynow-vistula-kawalerka-metro-stoklosy-24-mkw-CID3-IDGFNY2.html;Parter;Kawalerka;Blok;22 m?;Tak;Firmowe;400 z³
Mieszkanie po remoncie;4 500 z³;https://olx.pl/d/oferta/mieszkanie-po-remoncie-CID3-IDYpdzB.html;Parter;2 pokoje;Kamienica;45 m?;Tak;Prywatne;500 z³
Mieszkanie 31m2 w okolicach Ronda Wiatraczna;2 200 z³;https://olx.pl/d/oferta/mieszkanie-31m2-w-okolicach-ronda-wiatraczna-CID3-IDYnYjA.html;4;Kawalerka;Kamienica;31 m?;Tak;Prywatne;500 z³
Mieszkanie do wynajêcia Œródmieœcie ul. Lwowska na biuro / dla rodziny;8 500 z³;https://olx.pl/d/oferta/mieszkanie-do-wynajecia-srodmiescie-ul-lwowska-na-biuro-dla-rodziny-CID3-IDYpt9O.html;1;3 pokoje;Kamienica;73 m?;Tak;Firmowe;500 z³
Œliczne 2 pok mieszkanie na granicy Ochoty/W³och;3 100 z³;https://olx.pl/d/oferta/sliczne-2-pok-mieszkanie-na-granicy-ochoty-wloch-CID3-IDWUTFH.html;5;2 pokoje;Apartamentowiec;43 m?;Tak;Prywatne;650 z³
Nowa kawalerka w Ursusie do wynajêcia;2 500 z³;https://www.otodom.pl/pl/oferta/nowa-kawalerka-w-ursusie-do-wynajecia-ID4oOOR.html;4/10;1;blok;29 m?;;prywatny;600 z³/miesi¹c
£adne czyste Mokotów;4 959 z³;https://olx.pl/d/oferta/ladne-czyste-mokotow-CID3-IDYpsI9.html;10;3 pokoje;Blok;65 m?;Tak;Prywatne;0,10 z³
Warszawa Ursynów ul. K³obucka 6 B;4 500 z³;https://www.otodom.pl/pl/oferta/warszawa-ursynow-ul-klobucka-6-b-ID4oOTq.html;3/4;3;apartamentowiec;63 m?;;biuro nieruchomoœci;850 z³/miesi¹c
Mieszkanie 39m2 Lazurowa Metro Zachód;3 300 z³;https://olx.pl/d/oferta/mieszkanie-39m2-lazurowa-metro-zachod-CID3-IDXHeHP.html;2;2 pokoje;Apartamentowiec;39 m?;Tak;Prywatne;700 z³
Mieszkanie Awangarda,Bemowo, 2 pok;3 600 z³;https://www.otodom.pl/pl/oferta/mieszkanie-awangarda-bemowo-2-pok-ID4kp9B.html;3/5;2;blok;39 m?;;prywatny;700 z³/miesi¹c
Wynajmê 3 pokoje mieszkanie Mokotów Warszawa;3 600 z³;https://www.otodom.pl/pl/oferta/wynajme-3-pokoje-mieszkanie-mokotow-warszawa-ID4oOPi.html;10/11;3;blok;60 m?;;prywatny;900 z³/miesi¹c
Miasteczko Wilanów, Al. Rzeczypospolitej 12 / 47,3 m2, 2 pokoje, gara¿;3 500 z³;https://olx.pl/d/oferta/miasteczko-wilanow-al-rzeczypospolitej-12-47-3-m2-2-pokoje-garaz-CID3-IDXXRJ2.html;1;2 pokoje;Blok;47,30 m?;Tak;Prywatne;430 z³
2 pokojowe mieszkanie w centrum Tarchomina, ul. Œwiderska;3 000 z³;https://olx.pl/d/oferta/2-pokojowe-mieszkanie-w-centrum-tarchomina-ul-swiderska-CID3-IDVveZE.html;4;2 pokoje;Blok;54 m?;Tak;Prywatne;1 z³
Wynajmê ³adne mieszkanie 57 m na ¯oliborzu przy Metrze Dworzec Gdañski;3 200 z³;https://olx.pl/d/oferta/wynajme-ladne-mieszkanie-57-m-na-zoliborzu-przy-metrze-dworzec-gdanski-CID3-IDYkUra.html;2;2 pokoje;Kamienica;57 m?;Tak;Prywatne;1 z³
Przestronne mieszkanie 2-pokojowe 37m2 do wynajêcia od zaraz!;4 600 z³;https://olx.pl/d/oferta/przestronne-mieszkanie-2-pokojowe-37m2-do-wynajecia-od-zaraz-CID3-IDW0DEn.html;;2 pokoje;Apartamentowiec;37 m?;Tak;Firmowe;1 z³
Stara Ochota ok.. Pl. Narutowicza 5 pok. kamienica;7 600 z³;https://olx.pl/d/oferta/stara-ochota-ok-pl-narutowicza-5-pok-kamienica-CID3-IDRMrMa.html;2;4 i wiêcej;Kamienica;145 m?;Nie;Firmowe;7 600 z³
Wynajmê dwa pokoje na Bródnie - metro;2 200 z³;https://www.otodom.pl/pl/oferta/wynajme-dwa-pokoje-na-brodnie-metro-ID4oONu.html;1/5;2;blok;38 m?;;prywatny;600 z³/miesi¹c
Nowe mieszkanie, 45 m, 2 pokoje Ochota;3 100 z³;https://olx.pl/d/oferta/nowe-mieszkanie-45-m-2-pokoje-ochota-CID3-IDS1V8W.html;1;2 pokoje;Blok;45 m?;Tak;Prywatne;990 z³
Apartament na presti¿owym i cichym osiedlu / Powiœle/ 66 m2;8 500 z³;https://olx.pl/d/oferta/apartament-na-prestizowym-i-cichym-osiedlu-powisle-66-m2-CID3-IDYdWyn.html;2;2 pokoje;Apartamentowiec;66 m?;Tak;Prywatne;0,10 z³
BEZPOŒREDNIO, W³odarzewska, Szczêœliwice, 70m2;4 700 z³;https://olx.pl/d/oferta/bezposrednio-wlodarzewska-szczesliwice-70m2-CID3-IDNb07y.html;1;3 pokoje;Apartamentowiec;70 m?;Tak;Prywatne;1 300 z³
Kawalerka w kamienicy Œródmieœcie;2 500 z³;https://olx.pl/d/oferta/kawalerka-w-kamienicy-srodmiescie-CID3-IDYprPJ.html;3;Kawalerka;Kamienica;31 m?;Tak;Prywatne;470 z³
No Commission! NEW PET FRIENDLY Studio | Balcony;2 800 z³;https://www.otodom.pl/pl/oferta/no-commission-new-pet-friendly-studio-balcony-ID4oOMW.html;1/2;1;blok;25,7 m?;;biuro nieruchomoœci;450 z³/miesi¹c
Przytulna kawalerka przy Alei Tysi¹clecia;2 150 z³;https://www.otodom.pl/pl/oferta/przytulna-kawalerka-przy-alei-tysiaclecia-ID4oNxd.html;10/10;1;blok;30 m?;;biuro nieruchomoœci;536 z³/miesi¹c
NOWE dwupokojowe mieszkanie ul. £opuszañska W³ochy;2 900 z³;https://olx.pl/d/oferta/nowe-dwupokojowe-mieszkanie-ul-lopuszanska-wlochy-CID3-IDUvM4P.html;1;2 pokoje;Blok;44 m?;Tak;Prywatne;1 z³
Mieszkanie 2 pok.,30 M2, Stary Mokotów Merto Rac³awicka . Cena 2900z³;2 900 z³;https://olx.pl/d/oferta/mieszkanie-2-pok-30-m2-stary-mokotow-merto-raclawicka-cena-2900zl-CID3-IDSxHsP.html;3;2 pokoje;Blok;30 m?;Tak;Prywatne;2 900 z³
Przytulna kawalerka po remoncie. Bezpoœrednio;2 300 z³;https://www.otodom.pl/pl/oferta/przytulna-kawalerka-po-remoncie-bezposrednio-ID4oOMY.html;1/4;1;kamienica;28 m?;;prywatny;520 z³/miesi¹c
Kawalerka z czynszem  ul .Rac³awicka;2 100 z³;https://olx.pl/d/oferta/kawalerka-z-czynszem-ul-raclawicka-CID3-IDYmXPn.html;4;Kawalerka;Blok;20 m?;Tak;Prywatne;1 z³
2 pokoje Bielany, gara¿ w cenie, 2017 rok;3 600 z³;https://olx.pl/d/oferta/2-pokoje-bielany-garaz-w-cenie-2017-rok-CID3-IDY6Mjc.html;5;2 pokoje;Blok;40 m?;Tak;Prywatne;600 z³
2 pokojowe mieszkanie 38m2 Bielany - Piaski.;2 800 z³;https://olx.pl/d/oferta/2-pokojowe-mieszkanie-38m2-bielany-piaski-CID3-IDQS1Nk.html;2;2 pokoje;Blok;38 m?;Tak;Prywatne;620 z³
Mokotów, Cybernetyki, blisko Galerii Mokotów;4 500 z³;https://olx.pl/d/oferta/mokotow-cybernetyki-blisko-galerii-mokotow-CID3-IDYprjk.html;7;3 pokoje;Apartamentowiec;57 m?;Tak;Firmowe;730 z³
Nowe mieszkanie, gara¿ + kom.lok. klimatyzacja;3 400 z³;https://www.otodom.pl/pl/oferta/nowe-mieszkanie-garaz-kom-lok-klimatyzacja-ID4oONK.html;6/6;2;apartamentowiec;38 m?;;prywatny;450 z³/miesi¹c
Wynajmê mieszkanie Ursynów kawalerka;3 000 z³;https://olx.pl/d/oferta/wynajme-mieszkanie-ursynow-kawalerka-CID3-IDGZPAS.html;4;Kawalerka;Blok;32 m?;Tak;Prywatne;100 z³
Mieszkanie  85m/kw do wynajêcia ul.Niedzielskiego;5 200 z³;https://olx.pl/d/oferta/mieszkanie-85m-kw-do-wynajecia-ul-niedzielskiego-CID3-IDYiDBC.html;1;3 pokoje;Apartamentowiec;85 m?;Tak;Prywatne;1 200 z³
Unikalne mieszkanie w Centrum Warszawy!;3 700 z³;https://olx.pl/d/oferta/unikalne-mieszkanie-w-centrum-warszawy-CID3-IDYiDCi.html;3;2 pokoje;Kamienica;48 m?;Tak;Prywatne;750 z³
Bezpoœrednio 3 pokoje do wynajêcia Praga / Flat for direct rent;3 400 z³;https://olx.pl/d/oferta/bezposrednio-3-pokoje-do-wynajecia-praga-flat-for-direct-rent-CID3-IDIoYwV.html;4;3 pokoje;Apartamentowiec;58 m?;Tak;Prywatne;880 z³
Bezpoœrednio,  3-pokojowe na Starym Bemowie;4 000 z³;https://olx.pl/d/oferta/bezposrednio-3-pokojowe-na-starym-bemowie-CID3-IDLU95F.html;2;3 pokoje;Apartamentowiec;67 m?;Tak;Prywatne;600 z³
Wynajmê 3 pokoje Stara Ochota (Czynsz w cenie);4 800 z³;https://olx.pl/d/oferta/wynajme-3-pokoje-stara-ochota-czynsz-w-cenie-CID3-IDY5L3b.html;4;3 pokoje;Blok;50 m?;Tak;Prywatne;1 z³
Warszawa, Wola | 3-pok. | ul. Ogrodowa | 55 m2 |;3 500 z³;https://www.otodom.pl/pl/oferta/warszawa-wola-3-pok-ul-ogrodowa-55-m2-ID4oHdR.html;3/4;3;blok;55 m?;;biuro nieruchomoœci;1 150 z³/miesi¹c
Tarchomin, 34m2, 2 pokoje, miejsce parkingowe;2 500 z³;https://olx.pl/d/oferta/tarchomin-34m2-2-pokoje-miejsce-parkingowe-CID3-IDYpqcB.html;1;2 pokoje;Blok;34 m?;Tak;Prywatne;660 z³
2 pok. na Bemowie przy Ratuszu;2 800 z³;https://www.otodom.pl/pl/oferta/2-pok-na-bemowie-przy-ratuszu-ID4o6YS.html;2/4;2;blok;40,2 m?;;biuro nieruchomoœci;
kawalerka mokotów z osobn¹ sypialni¹;2 400 z³;https://olx.pl/d/oferta/kawalerka-mokotow-z-osobna-sypialnia-CID3-IDY7Q0S.html;4;Kawalerka;Kamienica;34,60 m?;Tak;Prywatne;590 z³
Wynajmê mieszkanie 2 pokoje - 43,3 m2 Osiedle Wilno, Targówek;3 200 z³;https://olx.pl/d/oferta/wynajme-mieszkanie-2-pokoje-43-3-m2-osiedle-wilno-targowek-CID3-IDSuwJ2.html;3;2 pokoje;Blok;43,34 m?;Tak;Prywatne;600 z³
Mieszkanie do wynajêcia 3000zl za wszystko - Od zaraz - Nowe;2 500 z³;https://olx.pl/d/oferta/mieszkanie-do-wynajecia-3000zl-za-wszystko-od-zaraz-nowe-CID3-IDYgEAx.html;7;Kawalerka;Apartamentowiec;19 m?;Tak;Prywatne;500 z³
Nowoczesne mieszkanie, Zacisze, Uznamska, Targówek;3 800 z³;https://www.otodom.pl/pl/oferta/nowoczesne-mieszkanie-zacisze-uznamska-targowek-ID4oOKO.html;2/4;2;blok;54 m?;;prywatny;500 z³/miesi¹c
Dwupokojowe mieszkanie na Bemowie przy Wola Park;3 300 z³;https://olx.pl/d/oferta/dwupokojowe-mieszkanie-na-bemowie-przy-wola-park-CID3-IDYppUi.html;;2 pokoje;Blok;59 m?;Tak;Firmowe;700 z³
Mieszkanie 2-pokojowe po remoncie blisko centrum;3 000 z³;https://www.otodom.pl/pl/oferta/mieszkanie-2-pokojowe-po-remoncie-blisko-centrum-ID4hJL6.html;10/10;2;blok;37 m?;;prywatny;570 z³/miesi¹c
Trzy oddzielne pokoje na Warszawskiej woli;2 600 z³;https://olx.pl/d/oferta/trzy-oddzielne-pokoje-na-warszawskiej-woli-CID3-IDXRAiK.html;1;3 pokoje;Blok;54 m?;Tak;Firmowe;800 z³
Mieszkanie w kamienicy przy parku - bezpoœrednio;4 200 z³;https://www.otodom.pl/pl/oferta/mieszkanie-w-kamienicy-przy-parku-bezposrednio-ID4oOKp.html;2/3;2;kamienica;35 m?;;prywatny;600 z³/miesi¹c
Du¿a i wysoka kawalerka 34m2 przy £azienkach Królewskich. Zwierzêta OK;2 490 z³;https://olx.pl/d/oferta/duza-i-wysoka-kawalerka-34m2-przy-lazienkach-krolewskich-zwierzeta-ok-CID3-IDMr0cQ.html;1;Kawalerka;Blok;34 m?;Tak;Prywatne;606 z³
2-pokojowe 45m2 / Mokotów / Belwederska / £azienki Królewskie;2 500 z³;https://olx.pl/d/oferta/2-pokojowe-45m2-mokotow-belwederska-lazienki-krolewskie-CID3-IDY7JYb.html;1;2 pokoje;Kamienica;45 m?;Tak;Firmowe;1 000 z³
2-pok. / Mokotów ul. Konduktorska / po remoncie;2 600 z³;https://olx.pl/d/oferta/2-pok-mokotow-ul-konduktorska-po-remoncie-CID3-IDXIENv.html;1;2 pokoje;Blok;37 m?;Tak;Firmowe;600 z³
Kawalerka, Bezpoœrednio, Ok. Ratusz Wola;2 200 z³;https://www.otodom.pl/pl/oferta/kawalerka-bezposrednio-ok-ratusz-wola-ID4oOJj.html;1/10;1;blok;27 m?;;prywatny;525 z³/miesi¹c
Mieszkanie 2-pokojowe. Bezpoœrednio z klimatyzacj¹. TV i WIFI GRATIS!;4 600 z³;https://olx.pl/d/oferta/mieszkanie-2-pokojowe-bezposrednio-z-klimatyzacja-tv-i-wifi-gratis-CID3-IDyq7Om.html;8;2 pokoje;Apartamentowiec;34 m?;Tak;Firmowe;1 z³
Wynajmê mieszkanie w Warszawie (Bia³o³êka) ul. Aluzyjna 25e;2 500 z³;https://olx.pl/d/oferta/wynajme-mieszkanie-w-warszawie-bialoleka-ul-aluzyjna-25e-CID3-IDOpViS.html;4;2 pokoje;Blok;45,60 m?;Tak;Prywatne;500 z³
Mieszkanie 3 pokojowe na Pradze Po³udnie na 6 miesiêcy;4 700 z³;https://olx.pl/d/oferta/mieszkanie-3-pokojowe-na-pradze-poludnie-na-6-miesiecy-CID3-IDYmZSr.html;7;3 pokoje;Blok;60 m?;Tak;Prywatne;1 z³
2 osobne pokoje / Œródmieœcie / Powiœle ul Fabryczna;2 600 z³;https://olx.pl/d/oferta/2-osobne-pokoje-srodmiescie-powisle-ul-fabryczna-CID3-IDY7va2.html;1;2 pokoje;Kamienica;38 m?;Tak;Firmowe;700 z³
Mieszkanie ko³o Dworca Zachodniego do wynajêcia na 6 mies albo d³u¿ej;3 000 z³;https://olx.pl/d/oferta/mieszkanie-kolo-dworca-zachodniego-do-wynajecia-na-6-mies-albo-dluzej-CID3-IDEijLq.html;10;2 pokoje;Blok;42 m?;Tak;Prywatne;1 z³
Nowoczesne Mieszkanie na Woli;4 000 z³;https://www.otodom.pl/pl/oferta/nowoczesne-mieszkanie-na-woli-ID4oNLz.html;2/5;2;;40 m?;;biuro nieruchomoœci;700 z³/miesi¹c
Bemowo nowa kawalerka 34m2 ogrodem 16m2 i gara¿em za 2500 z³;2 400 z³;https://olx.pl/d/oferta/bemowo-nowa-kawalerka-34m2-ogrodem-16m2-i-garazem-za-2500-zl-CID3-IDXyIXJ.html;Parter;Kawalerka;Apartamentowiec;34 m?;Tak;Firmowe;600 z³
Elegancka kawalerka bezpoœrednio po remoncie;1 900 z³;https://olx.pl/d/oferta/elegancka-kawalerka-bezposrednio-po-remoncie-CID3-IDYlQzY.html;6;Kawalerka;Blok;30 m?;Tak;Prywatne;650 z³
Bezpoœrednio wynajmê 2pok. mieszkanie w centrum;3 000 z³;https://www.otodom.pl/pl/oferta/bezposrednio-wynajme-2pok-mieszkanie-w-centrum-ID4oOIo.html;3/4;2;blok;37 m?;;prywatny;715 z³/miesi¹c
Mieszkanie Browary Warszawskie studio od lutego (termin do ustalenia);3 490 z³;https://olx.pl/d/oferta/mieszkanie-browary-warszawskie-studio-od-lutego-termin-do-ustalenia-CID3-IDYh1v9.html;4;Kawalerka;Apartamentowiec;28,80 m?;Tak;Prywatne;1 z³
Mieszkanie 69 m2 do wynajêcia 2-pokojowe. Stegny;3 000 z³;https://olx.pl/d/oferta/mieszkanie-69-m2-do-wynajecia-2-pokojowe-stegny-CID3-IDYnlcl.html;8;2 pokoje;Apartamentowiec;69 m?;Tak;Prywatne;800 z³
2 pokoje - mieszkanie w wysokim standardzie;3 500 z³;https://olx.pl/d/oferta/2-pokoje-mieszkanie-w-wysokim-standardzie-CID3-IDUFijT.html;2;2 pokoje;Apartamentowiec;43 m?;Tak;Prywatne;700 z³
2 pokoje do najmu 11min od Centrum;3 500 z³;https://olx.pl/d/oferta/2-pokoje-do-najmu-11min-od-centrum-CID3-IDVzhlC.html;2;2 pokoje;Blok;35 m?;Tak;Prywatne;500 z³
s³oneczne* wyposa¿one* balkon* taras*m.postojowe;6 100 z³;https://www.otodom.pl/pl/oferta/sloneczne-wyposazone-balkon-tarasm-postojowe-ID4oATg.html;3/4;4;blok;120 m?;;biuro nieruchomoœci;2 050 z³/miesi¹c
Stara Saska Kêpa, klimatyczne dwupokojowe po remoncie;3 300 z³;https://olx.pl/d/oferta/stara-saska-kepa-klimatyczne-dwupokojowe-po-remoncie-CID3-IDXX9WV.html;1;2 pokoje;Kamienica;52 m?;Tak;Prywatne;700 z³
Bezpoœrednio Ursynów Belgradzka| KEN metro Natoln;3 300 z³;https://www.otodom.pl/pl/oferta/bezposrednio-ursynow-belgradzka-ken-metro-natoln-ID4od3m.html;1/9;2;blok;37 m?;;prywatny;600 z³/miesi¹c
Mokotów, 4 pokoje, blisko Parku Morskie Oko;5 500 z³;https://www.otodom.pl/pl/oferta/mokotow-4-pokoje-blisko-parku-morskie-oko-ID4oF3V.html;4/5;4;blok;114 m?;;biuro nieruchomoœci;2 000 z³/miesi¹c
2 pok Forum Wola Jana Kazimierza 48 lux;3 500 z³;https://olx.pl/d/oferta/2-pok-forum-wola-jana-kazimierza-48-lux-CID3-IDM682Q.html;2;2 pokoje;Apartamentowiec;40 m?;Tak;Prywatne;750 z³
3-pokoje, 65 m2, ul. Smolna (Œródmieœcie) - od zaraz!;3 500 z³;https://olx.pl/d/oferta/3-pokoje-65-m2-ul-smolna-srodmiescie-od-zaraz-CID3-IDYpnGx.html;3;3 pokoje;Blok;65 m?;Tak;Prywatne;1 400 z³
Dwupokojowe mieszkanie Praga ul. Wileñska metro;2 900 z³;https://www.otodom.pl/pl/oferta/dwupokojowe-mieszkanie-praga-ul-wilenska-metro-ID4oOKv.html;2/8;2;apartamentowiec;49 m?;;prywatny;550 z³/miesi¹c
Nowe 2-pokojowe mieszkanie, Mokotów, ul. K³obucka;3 200 z³;https://www.otodom.pl/pl/oferta/nowe-2-pokojowe-mieszkanie-mokotow-ul-klobucka-ID4oOIA.html;1/5;2;apartamentowiec;34 m?;;biuro nieruchomoœci;600 z³/miesi¹c
Lux 43m Kasprzaka 7 - Metro Daszyñskiego BEZPOŒRED;4 100 z³;https://www.otodom.pl/pl/oferta/lux-43m-kasprzaka-7-metro-daszynskiego-bezposred-ID3doJv.html;2/8;2;apartamentowiec;43 m?;;prywatny;685 z³/miesi¹c
Krzy¿ówki 36-2 pokoje na strze¿onym osiedlu przy kanale ¯erañskim;2 300 z³;https://olx.pl/d/oferta/krzyzowki-36-2-pokoje-na-strzezonym-osiedlu-przy-kanale-zeranskim-CID3-IDTh0l1.html;3;2 pokoje;Blok;44 m?;Tak;Firmowe;730 z³
Wynajmê mieszkanie 54,50 m2 ul. Konstruktorska Pozytywny Mokotów;5 000 z³;https://olx.pl/d/oferta/wynajme-mieszkanie-54-50-m2-ul-konstruktorska-pozytywny-mokotow-CID3-IDSI08d.html;2;3 pokoje;Blok;54,50 m?;Tak;Prywatne;971,56 z³
Mieszkanie z widokiem na PkiN | 2 pokoje;4 700 z³;https://www.otodom.pl/pl/oferta/mieszkanie-z-widokiem-na-pkin-2-pokoje-ID4oOio.html;8/9;2;;57 m?;;biuro nieruchomoœci;850 z³/miesi¹c
Ceramiczna, Bia³o³êka, Tarchomin, 3 pokoje;3 600 z³;https://www.otodom.pl/pl/oferta/ceramiczna-bialoleka-tarchomin-3-pokoje-ID4nqe1.html;1/6;3;apartamentowiec;73 m?;;biuro nieruchomoœci;
Mieszkanie na Woli 38m2 z miejscem postojowym w gara¿u;3 100 z³;https://olx.pl/d/oferta/mieszkanie-na-woli-38m2-z-miejscem-postojowym-w-garazu-CID3-IDH0d2v.html;8;2 pokoje;Blok;38 m?;Tak;Prywatne;500 z³
£adne i funkcjonalne mieszkanie do wynajêcia;2 200 z³;https://olx.pl/d/oferta/ladne-i-funkcjonalne-mieszkanie-do-wynajecia-CID3-IDVezrQ.html;1;2 pokoje;Blok;34 m?;Tak;Prywatne;650 z³
kawalerka 35m Natolin blisko stacji metra;2 600 z³;https://olx.pl/d/oferta/kawalerka-35m-natolin-blisko-stacji-metra-CID3-IDYmmmT.html;4;Kawalerka;Apartamentowiec;35 m?;Tak;Prywatne;500 z³
Przytulna Kawalerka w Bliska Wola Tower;3 600 z³;https://www.otodom.pl/pl/oferta/przytulna-kawalerka-w-bliska-wola-tower-ID4oM9U.html;1/20;1;;26,8 m?;;biuro nieruchomoœci;428 z³/miesi¹c
Wynajmê 3 pok. mieszkanie w domu+ogródek. Wilanów;5 900 z³;https://www.otodom.pl/pl/oferta/wynajme-3-pok-mieszkanie-w-domu-ogrodek-wilanow-ID4oK3Z.html;parter/2;3;;105 m?;;biuro nieruchomoœci;
NOWE Bezpoœrednio 3-pok Habicha URSUS GARA¯;3 700 z³;https://www.otodom.pl/pl/oferta/nowe-bezposrednio-3-pok-habicha-ursus-garaz-ID4oOGV.html;1/7;3;blok;45 m?;;prywatny;570 z³/miesi¹c
kawalerka mokotów z osobn¹ sypialni¹;2 400 z³;https://olx.pl/d/oferta/kawalerka-mokotow-z-osobna-sypialnia-CID3-IDY7Q0S.html;4;Kawalerka;Kamienica;34,60 m?;Tak;Prywatne;590 z³
Mieszkanie 2-pokojowe 32m2 z aneksem kuchennym;3 250 z³;https://www.otodom.pl/pl/oferta/mieszkanie-2-pokojowe-32m2-z-aneksem-kuchennym-ID4kZxn.html;parter/4;2;apartamentowiec;32 m?;;deweloper;
11 piêtro - STUDIO 20m2, aneks, balkon, piwnica -Al. Jerozolimskie 149;2 000 z³;https://olx.pl/d/oferta/11-pietro-studio-20m2-aneks-balkon-piwnica-al-jerozolimskie-149-CID3-IDYpmuj.html;;Kawalerka;Blok;20 m?;Tak;Prywatne;400 z³
Bez Prowizji | NOWA Kawalerka | ogródek | Szczêsna;2 800 z³;https://www.otodom.pl/pl/oferta/bez-prowizji-nowa-kawalerka-ogrodek-szczesna-ID4oOG8.html;parter/2;1;blok;25,8 m?;;biuro nieruchomoœci;450 z³/miesi¹c
Piêkne klimatyzowane mieszkanie dwupokojowe;2 800 z³;https://olx.pl/d/oferta/piekne-klimatyzowane-mieszkanie-dwupokojowe-CID3-IDYpmcB.html;5;2 pokoje;Apartamentowiec;44 m?;Tak;Prywatne;580 z³
Mirów, 2 pok.Mirów, ok. pl.¯elaznej Bramy.;3 000 z³;https://olx.pl/d/oferta/mirow-2-pok-mirow-ok-pl-zelaznej-bramy-CID3-IDYf51z.html;10;2 pokoje;Blok;40 m?;Tak;Firmowe;200 z³
Stara Praga, blisko Starego Miasta.;3 000 z³;https://olx.pl/d/oferta/stara-praga-blisko-starego-miasta-CID3-IDYf3L5.html;1;Kawalerka;Blok;40 m?;Tak;Firmowe;200 z³
Przytulna kawalerka na nowym osiedlu, 26m2;2 200 z³;https://www.otodom.pl/pl/oferta/przytulna-kawalerka-na-nowym-osiedlu-26m2-ID4oCAU.html;1;1;blok;26 m?;;biuro nieruchomoœci;625 z³/miesi¹c
Nowiutkie Goc³aw Nowaka Jeziorañskiego;3 900 z³;https://www.otodom.pl/pl/oferta/nowiutkie-goclaw-nowaka-jezioranskiego-ID4nDpx.html;1/5;2;blok;51,2 m?;;prywatny;794 z³/miesi¹c
Dwupokojowe mieszkanie przy metrze z miejscem postojowym w gara¿u;3 000 z³;https://olx.pl/d/oferta/dwupokojowe-mieszkanie-przy-metrze-z-miejscem-postojowym-w-garazu-CID3-IDY5Z2S.html;2;2 pokoje;Blok;50 m?;Tak;Prywatne;800 z³
SUPER Kawalerka Modzelewskiego przy metrze Wierzbno z czynszem;2 750 z³;https://olx.pl/d/oferta/super-kawalerka-modzelewskiego-przy-metrze-wierzbno-z-czynszem-CID3-IDInEUn.html;Parter;Kawalerka;Blok;30 m?;Tak;Prywatne;1 z³
Kawalerka 26 m2 - ul. Smoleñska 82, Targówek, blisko metra;2 700 z³;https://olx.pl/d/oferta/kawalerka-26-m2-ul-smolenska-82-targowek-blisko-metra-CID3-IDLLGYl.html;1;Kawalerka;Blok;26 m?;Tak;Prywatne;600 z³
Przytulna kawalerka 28m2, Wola, najem okazjonalny;2 600 z³;https://www.otodom.pl/pl/oferta/przytulna-kawalerka-28m2-wola-najem-okazjonalny-ID49JKm.html;2/10;1;blok;28 m?;;prywatny;600 z³/miesi¹c
36m2, ciche, loggia, tu¿ przy metrze Bródno.;2 500 z³;https://olx.pl/d/oferta/36m2-ciche-loggia-tuz-przy-metrze-brodno-CID3-IDYkVh7.html;2;Kawalerka;Blok;36 m?;Tak;Firmowe;500 z³
Wynajmê kwalerkê;2 200 z³;https://olx.pl/d/oferta/wynajme-kwalerke-CID3-IDYplRL.html;8;Kawalerka;Blok;21 m?;Nie;Prywatne;370 z³
Kawalerka w Ursusie do wynajêcia (nowa);2 500 z³;https://olx.pl/d/oferta/kawalerka-w-ursusie-do-wynajecia-nowa-CID3-IDYplQS.html;4;Kawalerka;Blok;29 m?;Tak;Prywatne;600 z³
-Goc³aw 2008r.W Cenie Czynsz Administracyjnu;4 100 z³;https://www.otodom.pl/pl/oferta/goclaw-2008r-w-cenie-czynsz-administracyjnu-ID4ox4U.html;> 10/16;3;apartamentowiec;75 m?;;biuro nieruchomoœci;1 z³/miesi¹c
Klimatyzowana Kawalerka 30 m2 -Mokotów ul.Tolkiena;3 700 z³;https://www.otodom.pl/pl/oferta/klimatyzowana-kawalerka-30-m2-mokotow-ul-tolkiena-ID4oOFv.html;5/8;1;blok;30 m?;;prywatny;610 z³/miesi¹c
Kawalerka do wynajêcia!;3 250 z³;https://olx.pl/d/oferta/kawalerka-do-wynajecia-CID3-IDYplAF.html;1;Kawalerka;Blok;27 m?;Tak;Prywatne;1 z³
3 osobne pokojowe / Centrum, Al Solidarnoœci / ¯elazna;3 000 z³;https://olx.pl/d/oferta/3-osobne-pokojowe-centrum-al-solidarnosci-zelazna-CID3-IDYplwG.html;2;3 pokoje;Blok;50 m?;Tak;Firmowe;900 z³
Mieszkanie 2-pok. ¯OLIBORZ - 43 m2;4 200 z³;https://olx.pl/d/oferta/mieszkanie-2-pok-zoliborz-43-m2-CID3-IDLmXQI.html;2;2 pokoje;Blok;47 m?;Tak;Prywatne;600 z³
wynajmê mieszkanie Warszawa Bielany / Marymont, 36m, 2 pokoje jak nowe;3 300 z³;https://olx.pl/d/oferta/wynajme-mieszkanie-warszawa-bielany-marymont-36m-2-pokoje-jak-nowe-CID3-IDY23pl.html;9;2 pokoje;Blok;36 m?;Tak;Prywatne;665 z³
Apartament na Powiœlu/ 66 m2/  ul. Wybrze¿e Koœciuszkowskie;8 500 z³;https://olx.pl/d/oferta/apartament-na-powislu-66-m2-ul-wybrzeze-kosciuszkowskie-CID3-IDYdWUr.html;2;2 pokoje;Apartamentowiec;66 m?;Tak;Prywatne;0,10 z³
